match_id,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
548355,2,Mumbai Indians,Chennai Super Kings,0,1,JEC Franklin,BW Hilfenhaus,SR Tendulkar,0,0,0,,0,,,
1082604,2,Sunrisers Hyderabad,Kolkata Knight Riders,8,6,MC Henriques,SP Narine,DA Warner,2,0,2,,0,,,
734049,2,Kolkata Knight Riders,Kings XI Punjab,2,4,G Gambhir,MG Johnson,MK Pandey,1,0,1,,0,,,
1216523,1,Kolkata Knight Riders,Kings XI Punjab,17,2,KD Karthik,Mohammed Shami,Shubman Gill,4,0,4,,0,,,
419163,2,Deccan Chargers,Chennai Super Kings,9,1,A Symonds,JA Morkel,HH Gibbs,0,0,0,,0,,,
419114,1,Mumbai Indians,Delhi Daredevils,14,6,AT Rayudu,S Ladda,SS Tiwary,6,0,6,,0,,,
501229,1,Deccan Chargers,Kochi Tuskers Kerala,14,5,KC Sangakkara,RA Jadeja,CL White,1,0,1,,0,,,
829793,1,Sunrisers Hyderabad,Delhi Daredevils,2,4,DA Warner,NM Coulter-Nile,S Dhawan,0,0,0,,0,,,
598020,2,Delhi Daredevils,Chennai Super Kings,14,3,KM Jadhav,RA Jadeja,M Morkel,0,0,0,,0,,,
733977,1,Sunrisers Hyderabad,Royal Challengers Bangalore,2,5,AJ Finch,MA Starc,S Dhawan,0,0,0,,1,AJ Finch,caught,PA Patel
1254114,1,Delhi Capitals,Chennai Super Kings,2,5,PP Shaw,DL Chahar,S Dhawan,4,0,4,,0,,,
1422119,2,Chennai Super Kings,Royal Challengers Bengaluru,6,3,AM Rahane,KV Sharma,R Ravindra,0,0,0,,0,,,
336002,1,Deccan Chargers,Royal Challengers Bangalore,18,2,Y Venugopal Rao,R Vinay Kumar,AS Yadav,4,1,5,noballs,0,,,
501200,1,Kochi Tuskers Kerala,Royal Challengers Bangalore,2,3,BB McCullum,Z Khan,VVS Laxman,0,0,0,,0,,,
548362,1,Royal Challengers Bangalore,Pune Warriors,8,1,TM Dilshan,AD Mathews,CH Gayle,2,0,2,,0,,,
1426270,1,Gujarat Titans,Delhi Capitals,3,3,B Sai Sudharsan,Mukesh Kumar,WP Saha,2,0,2,,0,,,
419122,1,Kolkata Knight Riders,Mumbai Indians,16,3,OA Shah,DJ Bravo,CH Gayle,1,0,1,,0,,,
1304115,2,Mumbai Indians,Delhi Capitals,16,3,TH David,KK Ahmed,Tilak Varma,4,0,4,,0,,,
1254090,1,Royal Challengers Bangalore,Punjab Kings,7,1,D Padikkal,Ravi Bishnoi,V Kohli,0,0,0,,0,,,
598001,2,Delhi Daredevils,Rajasthan Royals,16,6,DA Warner,SK Trivedi,MC Juneja,1,0,1,,0,,,
1304109,1,Rajasthan Royals,Lucknow Super Giants,17,3,R Ashwin,Ravi Bishnoi,JDS Neesham,1,0,1,,0,,,
1359520,1,Punjab Kings,Mumbai Indians,14,1,LS Livingstone,Arshad Khan,JM Sharma,4,0,4,,0,,,
598022,2,Chennai Super Kings,Kolkata Knight Riders,0,1,MEK Hussey,L Balaji,R Ashwin,0,1,1,byes,0,,,
1359498,1,Chennai Super Kings,Royal Challengers Bangalore,4,4,AM Rahane,Vijaykumar Vyshak,DP Conway,1,0,1,,0,,,
829785,1,Royal Challengers Bangalore,Kings XI Punjab,10,6,V Kohli,AR Patel,CH Gayle,1,0,1,,0,,,
392218,1,Mumbai Indians,Royal Challengers Bangalore,5,5,ST Jayasuriya,JH Kallis,AM Rahane,0,0,0,,0,,,
419165,2,Mumbai Indians,Chennai Super Kings,16,1,AT Rayudu,M Muralitharan,JP Duminy,2,0,2,,0,,,
419156,1,Kings XI Punjab,Deccan Chargers,7,4,KC Sangakkara,RG Sharma,DPMD Jayawardene,4,0,4,,0,,,
829763,1,Royal Challengers Bangalore,Rajasthan Royals,15,3,KD Karthik,JP Faulkner,SN Khan,0,1,1,wides,0,,,
1136586,1,Delhi Daredevils,Kolkata Knight Riders,2,1,C Munro,PP Chawla,PP Shaw,4,0,4,,0,,,
1178410,2,Kolkata Knight Riders,Royal Challengers Bangalore,2,1,SP Narine,DW Steyn,Shubman Gill,4,0,4,,0,,,
1178399,2,Mumbai Indians,Kings XI Punjab,19,6,RD Chahar,AS Rajpoot,AS Joseph,1,0,1,,0,,,
392203,2,Kolkata Knight Riders,Mumbai Indians,14,6,BJ Hodge,GR Napier,LR Shukla,1,0,1,,0,,,
1359516,2,Mumbai Indians,Rajasthan Royals,4,7,C Green,R Ashwin,Ishan Kishan,6,0,6,,0,,,
1304093,1,Rajasthan Royals,Kolkata Knight Riders,11,3,SV Samson,SP Narine,KK Nair,1,0,1,,0,,,
1304105,2,Mumbai Indians,Chennai Super Kings,14,4,Tilak Varma,MM Ali,TH David,1,0,1,,0,,,
829761,2,Delhi Daredevils,Kolkata Knight Riders,16,6,SS Tiwary,GB Hogg,AD Mathews,1,0,1,,0,,,
733989,2,Rajasthan Royals,Sunrisers Hyderabad,12,6,STR Binny,A Mishra,SPD Smith,0,0,0,,0,,,
392195,2,Rajasthan Royals,Kings XI Punjab,14,1,SK Warne,YA Abdulla,RA Jadeja,0,0,0,,0,,,
1237177,2,Delhi Capitals,Mumbai Indians,0,5,AM Rahane,TA Boult,S Dhawan,0,0,0,,1,AM Rahane,lbw,
1426269,1,Kolkata Knight Riders,Rajasthan Royals,2,1,PD Salt,TA Boult,SP Narine,2,0,2,,0,,,
1254091,1,Sunrisers Hyderabad,Chennai Super Kings,1,5,WP Saha,JR Hazlewood,JJ Roy,1,0,1,,0,,,
598052,2,Rajasthan Royals,Kings XI Punjab,9,3,AM Rahane,PP Chawla,SR Watson,1,0,1,,0,,,
336029,2,Chennai Super Kings,Royal Challengers Bangalore,5,3,SP Fleming,JH Kallis,PA Patel,0,0,0,,0,,,
548327,1,Pune Warriors,Royal Challengers Bangalore,5,2,RV Uthappa,DL Vettori,JD Ryder,0,0,0,,0,,,
1304104,2,Delhi Capitals,Rajasthan Royals,11,4,MR Marsh,R Ashwin,DA Warner,0,1,1,wides,0,,,
1178397,1,Sunrisers Hyderabad,Kings XI Punjab,3,6,DA Warner,Mohammed Shami,V Shankar,0,0,0,,0,,,
1359479,1,Mumbai Indians,Royal Challengers Bangalore,17,6,Tilak Varma,HV Patel,Arshad Khan,0,0,0,,0,,,
419127,2,Kings XI Punjab,Kolkata Knight Riders,0,6,Yuvraj Singh,SE Bond,MS Bisla,0,0,0,,0,,,
501212,2,Kings XI Punjab,Deccan Chargers,10,1,AC Gilchrist,JP Duminy,PC Valthaty,0,1,1,wides,0,,,
1216499,2,Mumbai Indians,Royal Challengers Bangalore,4,6,Q de Kock,Washington Sundar,Ishan Kishan,0,0,0,,0,,,
1216495,1,Mumbai Indians,Sunrisers Hyderabad,5,5,Ishan Kishan,S Nadeem,SA Yadav,0,0,0,,0,,,
336032,1,Mumbai Indians,Delhi Daredevils,7,6,DR Smith,VY Mahesh,ST Jayasuriya,1,0,1,,0,,,
1426282,2,Rajasthan Royals,Lucknow Super Giants,9,6,SV Samson,KH Pandya,Dhruv Jurel,1,0,1,,0,,,
1254103,2,Royal Challengers Bangalore,Rajasthan Royals,2,2,V Kohli,C Sakariya,D Padikkal,0,0,0,,0,,,
1216494,1,Kolkata Knight Riders,Royal Challengers Bangalore,13,1,EJG Morgan,Washington Sundar,Kuldeep Yadav,1,0,1,,0,,,
1216497,2,Delhi Capitals,Kolkata Knight Riders,9,4,SS Iyer,SP Narine,RR Pant,1,0,1,,0,,,
980979,2,Rising Pune Supergiants,Sunrisers Hyderabad,3,2,UT Khawaja,A Nehra,GJ Bailey,0,0,0,,0,,,
598020,2,Delhi Daredevils,Chennai Super Kings,6,4,KM Jadhav,JA Morkel,BMAJ Mendis,1,0,1,,0,,,
1422129,1,Lucknow Super Giants,Punjab Kings,8,6,Q de Kock,RD Chahar,N Pooran,1,0,1,,0,,,
1359504,2,Lucknow Super Giants,Gujarat Titans,5,1,KR Mayers,MM Sharma,KL Rahul,0,0,0,,0,,,
1422131,2,Chennai Super Kings,Delhi Capitals,18,7,RA Jadeja,Mukesh Kumar,MS Dhoni,2,0,2,,0,,,
1216494,1,Kolkata Knight Riders,Royal Challengers Bangalore,9,6,EJG Morgan,Washington Sundar,PJ Cummins,2,0,2,,0,,,
1359477,2,Delhi Capitals,Lucknow Super Giants,2,2,PP Shaw,K Gowtham,DA Warner,1,0,1,,0,,,
598021,2,Sunrisers Hyderabad,Kings XI Punjab,16,2,A Ashish Reddy,Azhar Mahmood,NLTC Perera,1,0,1,,0,,,
1082593,1,Gujarat Lions,Kolkata Knight Riders,9,2,AJ Finch,YK Pathan,SK Raina,6,0,6,,0,,,
598009,1,Rajasthan Royals,Pune Warriors,11,5,R Dravid,R Sharma,STR Binny,1,0,1,,0,,,
1304103,1,Gujarat Titans,Lucknow Super Giants,0,5,WP Saha,Mohsin Khan,Shubman Gill,1,0,1,,0,,,
1216496,1,Rajasthan Royals,Chennai Super Kings,8,6,SPD Smith,RA Jadeja,SV Samson,1,0,1,,0,,,
981019,2,Royal Challengers Bangalore,Sunrisers Hyderabad,17,5,STR Binny,B Kumar,Sachin Baby,0,1,1,legbyes,0,,,
548336,2,Rajasthan Royals,Royal Challengers Bangalore,13,6,BJ Hodge,KP Appanna,STR Binny,1,0,1,,0,,,
980935,1,Kings XI Punjab,Sunrisers Hyderabad,17,1,NS Naik,BB Sran,AR Patel,1,0,1,,0,,,
392208,1,Mumbai Indians,Royal Challengers Bangalore,11,6,ST Jayasuriya,R Vinay Kumar,DJ Bravo,1,0,1,,0,,,
1175362,1,Mumbai Indians,Royal Challengers Bangalore,8,5,RG Sharma,YS Chahal,SA Yadav,4,0,4,,0,,,
1082594,1,Rising Pune Supergiant,Kings XI Punjab,15,6,MK Tiwary,MP Stoinis,BA Stokes,4,0,4,,0,,,
734045,1,Mumbai Indians,Chennai Super Kings,5,6,LMP Simmons,MM Sharma,MEK Hussey,0,0,0,,0,,,
980963,1,Kolkata Knight Riders,Kings XI Punjab,1,4,G Gambhir,MM Sharma,RV Uthappa,1,0,1,,0,,,
1359518,2,Gujarat Titans,Delhi Capitals,5,2,HH Pandya,A Nortje,DA Miller,0,0,0,,0,,,
829777,1,Rajasthan Royals,Delhi Daredevils,14,5,AM Rahane,NM Coulter-Nile,KK Nair,1,0,1,,0,,,
829715,2,Rajasthan Royals,Delhi Daredevils,19,5,CH Morris,AD Mathews,TG Southee,1,0,1,,0,,,
733989,1,Sunrisers Hyderabad,Rajasthan Royals,9,7,DA Warner,PV Tambe,NV Ojha,1,0,1,,0,,,
598004,2,Sunrisers Hyderabad,Royal Challengers Bangalore,9,5,GH Vihari,R Vinay Kumar,KC Sangakkara,0,0,0,,0,,,
548348,1,Deccan Chargers,Pune Warriors,12,5,CL White,SC Ganguly,KC Sangakkara,1,0,1,,0,,,
733973,1,Kings XI Punjab,Mumbai Indians,3,3,CA Pujara,CJ Anderson,WP Saha,0,0,0,,1,CA Pujara,caught,CM Gautam
1082615,1,Sunrisers Hyderabad,Rising Pune Supergiant,1,1,DA Warner,Washington Sundar,S Dhawan,0,0,0,,0,,,
829781,1,Kolkata Knight Riders,Sunrisers Hyderabad,4,6,G Gambhir,DW Steyn,RV Uthappa,0,0,0,,0,,,
1136595,2,Chennai Super Kings,Royal Challengers Bangalore,16,4,MS Dhoni,C de Grandhomme,DJ Bravo,1,0,1,,0,,,
336027,1,Kolkata Knight Riders,Rajasthan Royals,18,3,WP Saha,SR Watson,AB Agarkar,1,0,1,,1,AB Agarkar,run out,RA Jadeja
598016,1,Kings XI Punjab,Kolkata Knight Riders,10,5,DJ Hussey,JH Kallis,DA Miller,1,0,1,,0,,,
733995,1,Mumbai Indians,Chennai Super Kings,6,2,LMP Simmons,RA Jadeja,AT Rayudu,4,0,4,,0,,,
1136562,2,Kings XI Punjab,Delhi Daredevils,11,1,DA Miller,R Tewatia,KK Nair,4,0,4,,0,,,
598065,2,Rajasthan Royals,Sunrisers Hyderabad,7,6,AM Rahane,A Mishra,SR Watson,0,0,0,,0,,,
829741,2,Kings XI Punjab,Rajasthan Royals,0,2,M Vijay,CH Morris,V Sehwag,0,0,0,,0,,,
981015,2,Kolkata Knight Riders,Sunrisers Hyderabad,14,1,SA Yadav,BB Sran,MK Pandey,1,0,1,,0,,,
597999,1,Royal Challengers Bangalore,Mumbai Indians,18,3,KB Arun Karthik,JDP Oram,CH Gayle,0,1,1,legbyes,0,,,
548345,2,Rajasthan Royals,Delhi Daredevils,11,6,R Dravid,IK Pathan,AM Rahane,0,0,0,,0,,,
1304107,2,Sunrisers Hyderabad,Kolkata Knight Riders,18,5,Umran Malik,TG Southee,B Kumar,2,0,2,,0,,,
392226,2,Kings XI Punjab,Delhi Daredevils,10,5,KC Sangakkara,R Bhatia,Yuvraj Singh,4,0,4,,0,,,
598057,1,Royal Challengers Bangalore,Kolkata Knight Riders,12,4,AB de Villiers,SMSM Senanayake,CH Gayle,1,0,1,,0,,,
336031,2,Kings XI Punjab,Deccan Chargers,3,6,KC Sangakkara,DP Vijaykumar,SE Marsh,0,0,0,,0,,,
501216,1,Deccan Chargers,Delhi Daredevils,14,1,CL White,S Nadeem,S Sohal,1,0,1,,0,,,
598049,2,Rajasthan Royals,Delhi Daredevils,3,3,R Dravid,UT Yadav,AM Rahane,4,0,4,,0,,,
1312197,1,Rajasthan Royals,Gujarat Titans,17,5,JC Buttler,AS Joseph,SO Hetmyer,4,0,4,,0,,,
1178400,1,Rajasthan Royals,Chennai Super Kings,5,1,SV Samson,MJ Santner,SPD Smith,0,0,0,,0,,,
1359529,2,Delhi Capitals,Chennai Super Kings,3,1,MK Pandey,TU Deshpande,MR Marsh,0,0,0,,1,MR Marsh,run out,AM Rahane
392204,1,Royal Challengers Bangalore,Kings XI Punjab,3,3,R Bishnoi,VS Malik,SP Goswami,1,0,1,,0,,,
1082609,2,Kings XI Punjab,Sunrisers Hyderabad,11,6,M Vohra,Rashid Khan,AR Patel,0,0,0,,0,,,
1304090,1,Rajasthan Royals,Mumbai Indians,12,3,DJ Mitchell,DR Sams,JC Buttler,0,1,1,wides,0,,,
729297,2,Rajasthan Royals,Chennai Super Kings,8,4,SPD Smith,MM Sharma,STR Binny,0,0,0,,0,,,
598016,1,Kings XI Punjab,Kolkata Knight Riders,4,6,M Vohra,SP Narine,Mandeep Singh,0,0,0,,0,,,
392199,2,Royal Challengers Bangalore,Kolkata Knight Riders,4,2,SP Goswami,M Kartik,JH Kallis,4,0,4,,0,,,
419153,1,Kolkata Knight Riders,Chennai Super Kings,14,4,MK Tiwary,SK Raina,AD Mathews,0,0,0,,1,MK Tiwary,caught,M Vijay
1136602,1,Delhi Daredevils,Sunrisers Hyderabad,19,6,RR Pant,B Kumar,V Shankar,6,0,6,,0,,,
598042,1,Royal Challengers Bangalore,Pune Warriors,13,2,AB de Villiers,R Sharma,SS Tiwary,0,0,0,,0,,,
1082631,2,Rising Pune Supergiant,Kolkata Knight Riders,13,3,BA Stokes,SP Narine,RA Tripathi,0,0,0,,1,BA Stokes,caught and bowled,
1254085,2,Sunrisers Hyderabad,Rajasthan Royals,6,1,MK Pandey,Mustafizur Rahman,JM Bairstow,0,0,0,,1,MK Pandey,bowled,
419150,2,Rajasthan Royals,Mumbai Indians,10,3,YK Pathan,Harbhajan Singh,AC Voges,0,0,0,,0,,,
1216538,1,Mumbai Indians,Sunrisers Hyderabad,12,3,Q de Kock,S Kaul,Ishan Kishan,4,0,4,,0,,,
1304113,1,Gujarat Titans,Royal Challengers Bangalore,16,1,HH Pandya,PWH de Silva,DA Miller,1,0,1,,0,,,
419146,1,Mumbai Indians,Kings XI Punjab,8,4,SR Tendulkar,RR Powar,JP Duminy,1,0,1,,0,,,
336032,2,Delhi Daredevils,Mumbai Indians,10,6,KD Karthik,DR Smith,MK Tiwary,1,0,1,,0,,,
598041,2,Kings XI Punjab,Chennai Super Kings,6,2,DJ Hussey,JA Morkel,SE Marsh,0,0,0,,0,,,
1216493,2,Kings XI Punjab,Delhi Capitals,1,3,KL Rahul,MM Sharma,MA Agarwal,0,1,1,noballs,0,,,
729313,1,Royal Challengers Bangalore,Kings XI Punjab,18,5,VR Aaron,R Dhawan,MA Starc,2,0,2,,0,,,
392231,2,Kolkata Knight Riders,Chennai Super Kings,7,2,BB McCullum,M Muralitharan,BJ Hodge,4,0,4,,0,,,
392186,1,Kings XI Punjab,Kolkata Knight Riders,12,6,KC Sangakkara,SC Ganguly,Yuvraj Singh,1,0,1,,0,,,
335986,1,Deccan Chargers,Kolkata Knight Riders,8,1,AC Gilchrist,M Kartik,A Symonds,0,0,0,,1,AC Gilchrist,caught,Mohammad Hafeez
598041,2,Kings XI Punjab,Chennai Super Kings,12,3,SE Marsh,R Ashwin,DA Miller,1,0,1,,0,,,
501201,2,Mumbai Indians,Delhi Daredevils,10,1,RG Sharma,RE van der Merwe,SR Tendulkar,0,0,0,,0,,,
1175360,2,Chennai Super Kings,Delhi Capitals,17,1,MS Dhoni,KMA Paul,KM Jadhav,2,0,2,,0,,,
1254099,1,Punjab Kings,Mumbai Indians,12,5,DJ Hooda,KH Pandya,AK Markram,1,0,1,,0,,,
734039,2,Kings XI Punjab,Delhi Daredevils,5,3,M Vohra,JDS Neesham,DA Miller,0,0,0,,0,,,
392190,1,Rajasthan Royals,Kolkata Knight Riders,11,3,RA Jadeja,CH Gayle,AD Mascarenhas,1,0,1,,0,,,
1359531,2,Gujarat Titans,Mumbai Indians,4,3,V Shankar,JP Behrendorff,DA Miller,4,0,4,,0,,,
733977,1,Sunrisers Hyderabad,Royal Challengers Bangalore,18,6,NV Ojha,VR Aaron,DA Warner,0,1,1,wides,0,,,
980917,2,Gujarat Lions,Mumbai Indians,8,6,KD Karthik,MJ McClenaghan,AJ Finch,0,0,0,,0,,,
501203,2,Deccan Chargers,Kolkata Knight Riders,15,6,DB Ravi Teja,JD Unadkat,DT Christian,0,1,1,legbyes,0,,,
829773,2,Chennai Super Kings,Sunrisers Hyderabad,3,6,DR Smith,B Kumar,SK Raina,1,0,1,,0,,,
1136597,2,Kolkata Knight Riders,Mumbai Indians,7,6,RV Uthappa,M Markande,N Rana,6,0,6,,0,,,
419148,2,Royal Challengers Bangalore,Kolkata Knight Riders,3,4,R Dravid,I Sharma,S Sriram,1,0,1,,0,,,
980911,2,Gujarat Lions,Rising Pune Supergiants,0,6,AJ Finch,RP Singh,BB McCullum,1,0,1,,0,,,
1359507,1,Chennai Super Kings,Kolkata Knight Riders,14,1,S Dube,D Wiese,AM Rahane,6,0,6,,0,,,
1254088,1,Mumbai Indians,Sunrisers Hyderabad,17,1,NM Coulter-Nile,JO Holder,SA Yadav,2,0,2,,0,,,
980975,1,Kolkata Knight Riders,Gujarat Lions,9,1,YK Pathan,S Kaushik,Shakib Al Hasan,1,0,1,,0,,,
392210,2,Kings XI Punjab,Rajasthan Royals,2,5,KC Sangakkara,A Singh,SM Katich,4,0,4,,0,,,
1082645,1,Kings XI Punjab,Rising Pune Supergiant,9,6,Swapnil Singh,DT Christian,AR Patel,2,0,2,,0,,,
1359504,2,Lucknow Super Giants,Gujarat Titans,17,2,KL Rahul,MM Sharma,A Badoni,1,0,1,,0,,,
548306,1,Chennai Super Kings,Mumbai Indians,10,5,JA Morkel,KA Pollard,DJ Bravo,0,0,0,,0,,,
392182,1,Royal Challengers Bangalore,Rajasthan Royals,16,6,R Dravid,T Henderson,P Kumar,2,0,2,,0,,,
598045,1,Royal Challengers Bangalore,Kings XI Punjab,2,3,CA Pujara,Azhar Mahmood,CH Gayle,1,0,1,,0,,,
1254112,2,Delhi Capitals,Mumbai Indians,8,5,SS Iyer,J Yadav,AR Patel,0,0,0,,0,,,
392181,2,Chennai Super Kings,Mumbai Indians,5,7,A Flintoff,SL Malinga,ML Hayden,0,0,0,,0,,,
1175365,1,Kolkata Knight Riders,Delhi Capitals,4,1,RV Uthappa,CH Morris,CA Lynn,1,0,1,,0,,,
598047,2,Rajasthan Royals,Pune Warriors,15,5,BJ Hodge,B Kumar,AM Rahane,1,0,1,,0,,,
419120,1,Deccan Chargers,Delhi Daredevils,7,3,HH Gibbs,UT Yadav,A Symonds,1,0,1,,0,,,
598071,2,Rajasthan Royals,Sunrisers Hyderabad,6,6,DH Yagnik,KV Sharma,AM Rahane,0,0,0,,0,,,
1426277,1,Chennai Super Kings,Lucknow Super Giants,19,1,S Dube,MP Stoinis,RD Gaikwad,6,0,6,,0,,,
734033,1,Kings XI Punjab,Rajasthan Royals,18,1,GJ Bailey,JP Faulkner,DA Miller,4,0,4,,0,,,
980985,2,Kings XI Punjab,Mumbai Indians,7,1,WP Saha,KH Pandya,M Vijay,1,0,1,,0,,,
1426302,1,Delhi Capitals,Lucknow Super Giants,17,4,T Stubbs,Mohsin Khan,AR Patel,1,0,1,,0,,,
1136574,2,Royal Challengers Bangalore,Mumbai Indians,11,4,V Kohli,KH Pandya,SN Khan,1,0,1,,0,,,
1304059,2,Royal Challengers Bangalore,Rajasthan Royals,2,3,F du Plessis,TA Boult,Anuj Rawat,4,0,4,,0,,,
829783,1,Delhi Daredevils,Mumbai Indians,7,3,Yuvraj Singh,Harbhajan Singh,KM Jadhav,0,0,0,,0,,,
1254111,1,Rajasthan Royals,Punjab Kings,19,2,C Sakariya,Arshdeep Singh,Kartik Tyagi,1,0,1,,0,,,
729281,1,Delhi Daredevils,Royal Challengers Bangalore,13,2,LRPL Taylor,Yuvraj Singh,JP Duminy,1,0,1,,0,,,
1082645,1,Kings XI Punjab,Rising Pune Supergiant,1,4,SE Marsh,SN Thakur,WP Saha,0,0,0,,0,,,
1216541,2,Rajasthan Royals,Mumbai Indians,14,1,BA Stokes,JJ Bumrah,SV Samson,0,1,1,legbyes,0,,,
1426302,1,Delhi Capitals,Lucknow Super Giants,15,5,T Stubbs,Arshad Khan,RR Pant,0,0,0,,0,,,
1304058,2,Sunrisers Hyderabad,Lucknow Super Giants,0,3,KS Williamson,JO Holder,Abhishek Sharma,0,0,0,,0,,,
336006,2,Kings XI Punjab,Royal Challengers Bangalore,8,6,SE Marsh,P Kumar,Yuvraj Singh,1,0,1,,0,,,
1175367,1,Chennai Super Kings,Rajasthan Royals,17,4,MS Dhoni,DS Kulkarni,DJ Bravo,2,1,3,noballs,0,,,
548337,2,Delhi Daredevils,Pune Warriors,12,6,LRPL Taylor,M Kartik,V Sehwag,1,0,1,,0,,,
829797,1,Chennai Super Kings,Rajasthan Royals,4,2,F du Plessis,Ankit Sharma,BB McCullum,4,0,4,,0,,,
1254071,1,Punjab Kings,Sunrisers Hyderabad,6,5,CH Gayle,KK Ahmed,MA Agarwal,1,0,1,,0,,,
1136594,2,Mumbai Indians,Kings XI Punjab,8,3,SA Yadav,MP Stoinis,Ishan Kishan,0,0,0,,0,,,
1136599,1,Sunrisers Hyderabad,Royal Challengers Bangalore,0,2,S Dhawan,MM Ali,AD Hales,1,0,1,,0,,,
1359524,2,Delhi Capitals,Royal Challengers Bangalore,16,3,RR Rossouw,GJ Maxwell,AR Patel,0,0,0,,0,,,
829799,2,Kings XI Punjab,Sunrisers Hyderabad,4,1,M Vohra,Bipul Sharma,M Vijay,0,0,0,,0,,,
1237181,2,Mumbai Indians,Delhi Capitals,16,2,RG Sharma,A Nortje,Ishan Kishan,0,0,0,,1,RG Sharma,caught,Lalit Yadav
548308,2,Mumbai Indians,Pune Warriors,16,3,Harbhajan Singh,MN Samuels,JEC Franklin,1,0,1,,0,,,
1304056,2,Delhi Capitals,Gujarat Titans,3,5,PP Shaw,HH Pandya,Mandeep Singh,1,0,1,,0,,,
1426281,1,Delhi Capitals,Mumbai Indians,12,2,RR Pant,N Thushara,SD Hope,4,0,4,,0,,,
829725,1,Kings XI Punjab,Delhi Daredevils,14,5,V Sehwag,JP Duminy,DA Miller,0,0,0,,0,,,
336013,2,Kings XI Punjab,Chennai Super Kings,12,3,Yuvraj Singh,L Balaji,SE Marsh,0,0,0,,0,,,
1359528,2,Mumbai Indians,Royal Challengers Bangalore,10,3,SA Yadav,PWH de Silva,N Wadhera,1,0,1,,0,,,
980969,1,Rising Pune Supergiants,Royal Challengers Bangalore,9,2,SS Tiwary,SR Watson,AM Rahane,0,0,0,,0,,,
1178399,2,Mumbai Indians,Kings XI Punjab,12,1,HH Pandya,GC Viljoen,KA Pollard,0,5,5,wides,0,,,
980999,1,Royal Challengers Bangalore,Kings XI Punjab,12,3,V Kohli,MM Sharma,KL Rahul,4,0,4,,0,,,
1254097,1,Delhi Capitals,Rajasthan Royals,13,5,Lalit Yadav,R Tewatia,SO Hetmyer,1,0,1,,0,,,
1136607,2,Rajasthan Royals,Mumbai Indians,9,4,AM Rahane,M Markande,JC Buttler,1,0,1,,0,,,
548367,1,Royal Challengers Bangalore,Mumbai Indians,4,4,SS Tiwary,MM Patel,TM Dilshan,0,1,1,noballs,0,,,
980985,2,Kings XI Punjab,Mumbai Indians,16,5,Gurkeerat Singh,TG Southee,M Vijay,0,0,0,,0,,,
734031,2,Delhi Daredevils,Mumbai Indians,2,2,M Vijay,PP Ojha,KP Pietersen,1,0,1,,0,,,
980997,1,Delhi Daredevils,Rising Pune Supergiants,6,6,KK Nair,IK Pathan,SV Samson,1,0,1,,0,,,
1082597,1,Kolkata Knight Riders,Mumbai Indians,12,5,MK Pandey,Harbhajan Singh,SA Yadav,1,0,1,,0,,,
829813,1,Delhi Daredevils,Royal Challengers Bangalore,11,3,JP Duminy,YS Chahal,Yuvraj Singh,0,0,0,,0,,,
1254086,2,Delhi Capitals,Punjab Kings,9,5,S Dhawan,DJ Hooda,SPD Smith,1,0,1,,0,,,
1254106,1,Kolkata Knight Riders,Rajasthan Royals,3,6,Shubman Gill,JD Unadkat,VR Iyer,1,0,1,,0,,,
829743,1,Sunrisers Hyderabad,Kolkata Knight Riders,12,2,S Dhawan,J Botha,DA Warner,1,0,1,,0,,,
392199,2,Royal Challengers Bangalore,Kolkata Knight Riders,0,7,SP Goswami,I Sharma,JH Kallis,0,0,0,,0,,,
1426312,2,Kolkata Knight Riders,Sunrisers Hyderabad,7,1,VR Iyer,JD Unadkat,Rahmanullah Gurbaz,1,0,1,,0,,,
548352,1,Chennai Super Kings,Deccan Chargers,1,6,M Vijay,DW Steyn,F du Plessis,3,0,3,,0,,,
1359485,2,Delhi Capitals,Rajasthan Royals,4,3,DA Warner,JO Holder,RR Rossouw,0,0,0,,0,,,
548317,1,Mumbai Indians,Rajasthan Royals,9,3,AT Rayudu,AA Chavan,KA Pollard,1,0,1,,0,,,
1426263,1,Royal Challengers Bengaluru,Mumbai Indians,11,8,GJ Maxwell,G Coetzee,F du Plessis,0,0,0,,0,,,
335987,2,Rajasthan Royals,Kings XI Punjab,10,4,SR Watson,PP Chawla,DS Lehmann,0,0,0,,0,,,
419161,2,Kolkata Knight Riders,Mumbai Indians,5,5,BB McCullum,DJ Bravo,SC Ganguly,1,0,1,,0,,,
981019,1,Sunrisers Hyderabad,Royal Challengers Bangalore,12,3,Yuvraj Singh,YS Chahal,DA Warner,0,0,0,,0,,,
548343,2,Chennai Super Kings,Kings XI Punjab,1,3,S Badrinath,BA Bhatt,F du Plessis,0,0,0,,0,,,
1304080,1,Rajasthan Royals,Delhi Capitals,11,4,JC Buttler,Mustafizur Rahman,D Padikkal,0,0,0,,0,,,
1304085,1,Rajasthan Royals,Royal Challengers Bangalore,18,1,R Parag,JR Hazlewood,M Prasidh Krishna,6,0,6,,0,,,
1178428,1,Rajasthan Royals,Delhi Capitals,17,5,VR Aaron,TA Boult,R Parag,1,0,1,,0,,,
335995,1,Delhi Daredevils,Kings XI Punjab,18,5,VY Mahesh,B Lee,MF Maharoof,1,0,1,,0,,,
